1600267674.41, -90.295643, -88.969446
1600267674.91, -90.295643, -89.248428
1600267675.41, -90.280705, -90.002079
1600267675.92, -90.260601, -90.851025
1600267676.41, -90.260601, -91.545159
1600267701.12, -90.497303, -91.786038
1600267701.62, -90.497303, -91.124883
1600267702.12, -90.556192, -90.429858
1600267702.62, -90.516562, -89.771802
1600267709.33, -90.516562, -89.321736
1600267709.83, -90.529816, -88.896206
1600267710.33, -90.354211, -88.707616
1600267731.96, -90.299540, -89.039773
1600267732.46, -90.192109, -89.757186
1600267732.96, -90.187079, -90.567315
1600267733.46, -90.173001, -91.449425
1600267733.96, -90.224157, -91.803656
1600267734.46, -90.224157, -91.388590
1600267734.96, -90.209046, -90.598628
1600267735.46, -90.143259, -89.667490
1600267735.96, -90.143259, -89.115612
1600267736.46, -90.451945, -88.528434
1600267736.96, -90.477151, -88.329351
1600267737.47, -90.395627, -88.843546
1600267737.96, -90.395627, -89.858141
1600267738.47, -90.544478, -90.856135
1600267738.96, -90.544478, -91.288506
1600267739.47, -90.462672, -90.938051
1600267739.96, -90.462672, -90.381020
1600267740.47, -90.518968, -89.851795
1600267740.97, -90.483761, -89.449574
1600267741.46, -90.483761, -89.039910
1600267741.96, -90.422825, -88.744719
1600267742.47, -90.418151, -88.761587
1600267742.97, -90.372296, -89.110956
1600267743.47, -90.275253, -89.613583
1600267743.96, -90.275253, -90.092063
1600267744.46, -90.321002, -90.488982
1600267744.97, -90.336801, -90.819647
1600267745.47, -90.196644, -91.090712
1600267745.97, -90.047926, -91.152845
1600267746.47, -89.991669, -91.428971
1600267746.97, -89.991669, -91.426313
1600267747.47, -89.868417, -90.818354
1600267747.97, -89.876277, -90.100384
1600267748.47, -89.935463, -89.359459
1600267748.97, -89.953069, -88.752264
1600267749.47, -89.979956, -88.591062
1600267749.97, -89.980248, -89.044885
1600267750.47, -90.046693, -89.395947
1600267750.97, -90.046693, -89.686076
1600267751.47, -90.095366, -90.169407
1600267751.98, -90.045070, -90.471198
1600267752.47, -90.173811, -90.709346
1600267752.97, -90.152294, -90.733246
1600267753.48, -90.162404, -90.138828
1600267753.98, -90.065600, -89.642908
1600267754.47, -90.065600, -89.348422
1600267754.97, -90.164864, -88.925653
1600267755.47, -90.170733, -88.671935
1600267755.97, -90.183234, -88.818161
1600267756.47, -90.129099, -89.059101
1600267756.97, -89.973095, -89.581231
1600267757.47, -90.009587, -90.439103
1600267757.98, -90.219774, -91.316997
1600267758.47, -90.288949, -91.886909
1600267758.97, -90.309433, -91.722009
1600267759.47, -90.309433, -91.077961
1600267759.98, -90.240560, -90.322548
1600267760.48, -90.260462, -89.698962
1600267760.98, -90.260462, -89.232378
1600267761.48, -90.184795, -89.072227
1600267761.98, -90.121203, -89.666314
1600267762.48, -90.121203, -90.450258
1600267762.98, -90.058664, -91.108868
1600267763.48, -90.105678, -91.707960
1600267763.98, -90.241757, -91.714900
1600267764.48, -90.280298, -90.649975
1600267764.98, -90.280298, -89.508452
1600267765.48, -90.240270, -88.359519
1600267765.98, -90.307989, -87.895987
1600267766.48, -90.313170, -88.173796
1600267766.98, -90.313170, -89.060227
1600267767.48, -90.111875, -91.163021
1600267771.32, -90.004815, -93.046007
1600267771.82, -89.948284, -94.445061
1600267772.32, -89.957577, -94.263510
1600267779.79, -89.893866, -92.987845
1600267780.29, -89.898974, -91.207476
1600267780.79, -89.840264, -88.793623
1600267781.29, -89.899243, -87.469133
1600267781.79, -89.924789, -87.173239
1600267782.29, -89.924789, -88.046497
1600267782.79, -90.058500, -89.886684
1600267783.29, -90.080895, -91.682954
1600267783.79, -90.175796, -92.833356
1600267784.29, -90.222477, -92.649141
1600267784.79, -90.219605, -91.586765
1600267785.29, -90.219605, -90.089855
1600267785.79, -90.176469, -88.833134
1600267786.29, -90.214207, -88.003665
1600267786.8, -90.258025, -88.269186
1600267787.3, -90.142109, -89.111872
1600267787.8, -89.995521, -90.165988
1600267788.3, -89.930217, -91.737247
1600267788.8, -90.048958, -92.364209
1600267789.3, -90.060578, -92.037872
1600267789.79, -89.990290, -90.809174
1600267790.29, -89.990290, -89.471497
