Thu Sep 10 17:13:46 2020,1.558137,1.138960
Thu Sep 10 17:13:46 2020,1.551387,1.140400
Thu Sep 10 17:13:46 2020,1.545456,1.152897
Thu Sep 10 17:13:46 2020,1.523018,1.152425
Thu Sep 10 17:13:46 2020,1.510883,1.151779
Thu Sep 10 17:13:46 2020,1.500743,1.159205
Thu Sep 10 17:13:46 2020,1.511545,1.174294
Thu Sep 10 17:13:47 2020,1.466627,1.168478
Thu Sep 10 17:13:47 2020,1.470653,1.176166
Thu Sep 10 17:13:47 2020,1.469222,1.156909
Thu Sep 10 17:13:47 2020,1.445513,1.164488
Thu Sep 10 17:13:47 2020,1.441139,1.164640
Thu Sep 10 17:13:47 2020,1.443133,1.164176
Thu Sep 10 17:13:47 2020,1.400622,1.175653
Thu Sep 10 17:13:47 2020,1.420826,1.177764
Thu Sep 10 17:13:47 2020,1.395726,1.185142
Thu Sep 10 17:13:47 2020,1.379995,1.170703
Thu Sep 10 17:13:47 2020,1.370324,1.193045
Thu Sep 10 17:13:47 2020,1.375152,1.175518
Thu Sep 10 17:13:47 2020,1.357836,1.209973
Thu Sep 10 17:13:47 2020,1.336951,1.209750
Thu Sep 10 17:13:47 2020,1.347583,1.196000
Thu Sep 10 17:13:47 2020,1.324591,1.202193
Thu Sep 10 17:13:47 2020,1.345879,1.192173
Thu Sep 10 17:13:47 2020,1.299463,1.218109
Thu Sep 10 17:13:47 2020,1.318019,1.203474
Thu Sep 10 17:13:47 2020,1.318367,1.221699
Thu Sep 10 17:13:47 2020,1.289699,1.220947
Thu Sep 10 17:13:47 2020,1.284414,1.220820
Thu Sep 10 17:13:48 2020,1.270025,1.233073
Thu Sep 10 17:13:48 2020,1.282829,1.212635
Thu Sep 10 17:13:48 2020,1.252838,1.233531
Thu Sep 10 17:13:48 2020,1.243639,1.222062
Thu Sep 10 17:13:48 2020,1.232064,1.233046
Thu Sep 10 17:13:48 2020,1.217324,1.264413
Thu Sep 10 17:13:48 2020,1.201933,1.233852
Thu Sep 10 17:13:48 2020,1.192650,1.237372
Thu Sep 10 17:13:48 2020,1.184930,1.259509
Thu Sep 10 17:13:48 2020,1.176641,1.219176
Thu Sep 10 17:13:48 2020,1.185249,1.252755
Thu Sep 10 17:13:48 2020,1.175613,1.254670
Thu Sep 10 17:13:48 2020,1.168899,1.248918
Thu Sep 10 17:13:48 2020,1.139904,1.261855
Thu Sep 10 17:13:48 2020,1.123795,1.258703
Thu Sep 10 17:13:48 2020,1.157286,1.270149
Thu Sep 10 17:13:48 2020,1.137894,1.283865
Thu Sep 10 17:13:48 2020,1.133685,1.266105
Thu Sep 10 17:13:48 2020,1.128112,1.262573
Thu Sep 10 17:13:48 2020,1.126268,1.305916
Thu Sep 10 17:13:48 2020,1.119229,1.293136
Thu Sep 10 17:13:48 2020,1.131349,1.273723
Thu Sep 10 17:13:49 2020,1.108051,1.289568
Thu Sep 10 17:13:49 2020,1.107514,1.274652
Thu Sep 10 17:13:49 2020,1.113539,1.286968
Thu Sep 10 17:13:49 2020,1.108077,1.289969
Thu Sep 10 17:13:49 2020,1.094051,1.285245
Thu Sep 10 17:13:49 2020,1.104309,1.296761
Thu Sep 10 17:13:49 2020,1.081321,1.292486
Thu Sep 10 17:13:49 2020,1.063937,1.295593
Thu Sep 10 17:13:49 2020,1.071540,1.299345
Thu Sep 10 17:13:49 2020,1.057108,1.301229
Thu Sep 10 17:13:49 2020,1.055472,1.308127
Thu Sep 10 17:13:49 2020,1.043164,1.299128
Thu Sep 10 17:13:49 2020,1.038984,1.308253
Thu Sep 10 17:13:49 2020,1.031035,1.320010
Thu Sep 10 17:13:49 2020,1.009452,1.307135
Thu Sep 10 17:13:49 2020,1.016776,1.326234
Thu Sep 10 17:13:49 2020,1.011170,1.309930
Thu Sep 10 17:13:49 2020,1.016279,1.318798
Thu Sep 10 17:13:49 2020,1.000144,1.314987
Thu Sep 10 17:13:49 2020,1.004947,1.356319
Thu Sep 10 17:13:49 2020,0.996108,1.325694
Thu Sep 10 17:13:50 2020,0.997366,1.338580
Thu Sep 10 17:13:50 2020,1.001713,1.332172
Thu Sep 10 17:13:50 2020,0.980302,1.325339
Thu Sep 10 17:13:50 2020,0.965933,1.358498
Thu Sep 10 17:13:50 2020,0.972326,1.341801
Thu Sep 10 17:13:50 2020,0.971619,1.347014
Thu Sep 10 17:13:50 2020,0.974626,1.362229
Thu Sep 10 17:13:50 2020,0.971515,1.342358
Thu Sep 10 17:13:50 2020,0.971687,1.363748
Thu Sep 10 17:13:50 2020,0.958980,1.344537
Thu Sep 10 17:13:50 2020,0.943672,1.356041
Thu Sep 10 17:13:50 2020,0.935908,1.343757
Thu Sep 10 17:13:50 2020,0.920645,1.369487
Thu Sep 10 17:13:50 2020,0.925988,1.360796
Thu Sep 10 17:13:50 2020,0.903355,1.359817
Thu Sep 10 17:13:50 2020,0.872339,1.367221
Thu Sep 10 17:13:50 2020,0.892958,1.361048
Thu Sep 10 17:13:50 2020,0.878010,1.367553
Thu Sep 10 17:13:50 2020,0.876247,1.388078
Thu Sep 10 17:13:50 2020,0.845775,1.379563
Thu Sep 10 17:13:50 2020,0.853913,1.365580
Thu Sep 10 17:13:50 2020,0.843330,1.389606
Thu Sep 10 17:13:50 2020,0.838095,1.380236
Thu Sep 10 17:13:51 2020,0.815698,1.394731
Thu Sep 10 17:13:51 2020,0.773144,1.408051
Thu Sep 10 17:13:51 2020,0.800931,1.405011
Thu Sep 10 17:13:51 2020,0.797960,1.391913
Thu Sep 10 17:13:51 2020,0.791201,1.376077
Thu Sep 10 17:13:51 2020,0.780590,1.380593
Thu Sep 10 17:13:51 2020,0.781964,1.398078
Thu Sep 10 17:13:51 2020,0.786650,1.400847
Thu Sep 10 17:13:51 2020,0.760282,1.401093
Thu Sep 10 17:13:51 2020,0.759612,1.401713
Thu Sep 10 17:13:51 2020,0.732603,1.420476
Thu Sep 10 17:13:51 2020,0.709020,1.428564
Thu Sep 10 17:13:51 2020,0.725898,1.407378
Thu Sep 10 17:13:51 2020,0.710953,1.423872
Thu Sep 10 17:13:51 2020,0.698930,1.432503
Thu Sep 10 17:13:51 2020,0.696336,1.411488
Thu Sep 10 17:13:51 2020,0.684110,1.425779
Thu Sep 10 17:13:51 2020,0.688214,1.428093
Thu Sep 10 17:13:51 2020,0.681307,1.410905
Thu Sep 10 17:13:51 2020,0.658673,1.436579
Thu Sep 10 17:13:51 2020,0.664828,1.438545
Thu Sep 10 17:13:51 2020,0.646299,1.440040
Thu Sep 10 17:13:51 2020,0.636279,1.437184
Thu Sep 10 17:13:52 2020,0.651897,1.438034
Thu Sep 10 17:13:52 2020,0.621968,1.463377
Thu Sep 10 17:13:52 2020,0.636189,1.461376
Thu Sep 10 17:13:52 2020,0.623718,1.454530
Thu Sep 10 17:13:52 2020,0.614447,1.450793
Thu Sep 10 17:13:52 2020,0.607524,1.462287
Thu Sep 10 17:13:52 2020,0.590490,1.480376
Thu Sep 10 17:13:52 2020,0.567788,1.479141
Thu Sep 10 17:13:52 2020,0.561543,1.465778
Thu Sep 10 17:13:52 2020,0.553857,1.469894
Thu Sep 10 17:13:52 2020,0.547655,1.461966
Thu Sep 10 17:13:52 2020,0.532943,1.473022
Thu Sep 10 17:13:52 2020,0.539924,1.481178
Thu Sep 10 17:13:52 2020,0.509618,1.480239
Thu Sep 10 17:13:52 2020,0.493238,1.485031
Thu Sep 10 17:13:52 2020,0.500483,1.495223
Thu Sep 10 17:13:52 2020,0.493712,1.486918
Thu Sep 10 17:13:52 2020,0.467020,1.499239
Thu Sep 10 17:13:52 2020,0.479655,1.481347
Thu Sep 10 17:13:52 2020,0.457631,1.496351
Thu Sep 10 17:13:52 2020,0.415843,1.497792
Thu Sep 10 17:13:52 2020,0.442080,1.508689
Thu Sep 10 17:13:53 2020,0.429785,1.510573
Thu Sep 10 17:13:53 2020,0.462280,1.517092
Thu Sep 10 17:13:53 2020,0.484652,1.509146
Thu Sep 10 17:13:53 2020,0.490141,1.510291
Thu Sep 10 17:13:53 2020,0.483888,1.523063
Thu Sep 10 17:13:53 2020,0.484153,1.516581
Thu Sep 10 17:13:53 2020,0.493712,1.521370
Thu Sep 10 17:13:53 2020,0.503238,1.516302
Thu Sep 10 17:13:53 2020,0.497512,1.533325
Thu Sep 10 17:13:53 2020,0.509497,1.536123
Thu Sep 10 17:13:53 2020,0.500342,1.530408
Thu Sep 10 17:13:53 2020,0.517027,1.522136
Thu Sep 10 17:13:53 2020,0.508282,1.521232
Thu Sep 10 17:13:53 2020,0.517446,1.535062
Thu Sep 10 17:13:53 2020,0.512358,1.538837
Thu Sep 10 17:13:53 2020,0.522820,1.544914
Thu Sep 10 17:13:53 2020,0.486342,1.537867
Thu Sep 10 17:13:53 2020,0.519802,1.548444
Thu Sep 10 17:13:53 2020,0.510205,1.540194
Thu Sep 10 17:13:53 2020,0.519986,1.538101
Thu Sep 10 17:13:53 2020,0.520859,1.510314
Thu Sep 10 17:13:54 2020,0.513452,1.540177
Thu Sep 10 17:13:54 2020,0.516078,1.536325
Thu Sep 10 17:13:54 2020,0.524106,1.555289
Thu Sep 10 17:13:54 2020,0.537333,1.546045
Thu Sep 10 17:13:54 2020,0.505109,1.552551
Thu Sep 10 17:13:54 2020,0.514684,1.542587
Thu Sep 10 17:13:54 2020,0.526165,1.564657
Thu Sep 10 17:13:54 2020,0.506363,1.558540
Thu Sep 10 17:13:54 2020,0.530830,1.546626
Thu Sep 10 17:13:54 2020,0.531570,1.542961
Thu Sep 10 17:13:54 2020,0.568660,1.544080
Thu Sep 10 17:13:54 2020,0.550666,1.534650
Thu Sep 10 17:13:54 2020,0.538428,1.550261
Thu Sep 10 17:13:54 2020,0.569157,1.555168
Thu Sep 10 17:13:54 2020,0.590522,1.554664
Thu Sep 10 17:13:54 2020,0.716919,1.549858
Thu Sep 10 17:13:54 2020,0.719518,1.557006
Thu Sep 10 17:13:54 2020,0.701541,1.545640
Thu Sep 10 17:13:54 2020,0.713855,1.566486
Thu Sep 10 17:13:54 2020,0.699956,1.571445
Thu Sep 10 17:13:54 2020,0.698424,1.557887
Thu Sep 10 17:13:54 2020,0.718799,1.527440
Thu Sep 10 17:13:54 2020,0.713794,1.560232
Thu Sep 10 17:13:55 2020,0.702246,1.556524
Thu Sep 10 17:13:55 2020,0.723673,1.541004
Thu Sep 10 17:13:55 2020,0.703240,1.547998
Thu Sep 10 17:13:55 2020,0.726433,1.564714
Thu Sep 10 17:13:55 2020,0.741517,1.565863
Thu Sep 10 17:13:55 2020,0.747804,1.559660
Thu Sep 10 17:13:55 2020,0.738415,1.546934
Thu Sep 10 17:13:55 2020,0.782997,1.550894
Thu Sep 10 17:13:55 2020,0.772783,1.531733
Thu Sep 10 17:13:55 2020,0.796303,1.540883
Thu Sep 10 17:13:55 2020,0.782758,1.538844
Thu Sep 10 17:13:55 2020,0.807144,1.557636
Thu Sep 10 17:13:55 2020,0.823871,1.530167
Thu Sep 10 17:13:55 2020,0.815434,1.538907
Thu Sep 10 17:13:55 2020,0.830230,1.541565
Thu Sep 10 17:13:55 2020,0.854002,1.542209
Thu Sep 10 17:13:55 2020,0.841620,1.530929
Thu Sep 10 17:13:55 2020,0.835683,1.528244
Thu Sep 10 17:13:55 2020,0.835297,1.542920
Thu Sep 10 17:13:55 2020,0.869489,1.527801
Thu Sep 10 17:13:55 2020,0.862816,1.528762
Thu Sep 10 17:13:55 2020,0.870230,1.537246
Thu Sep 10 17:13:56 2020,0.869183,1.524053
Thu Sep 10 17:13:56 2020,0.866888,1.522938
Thu Sep 10 17:13:56 2020,0.881457,1.541810
Thu Sep 10 17:13:56 2020,0.887030,1.522211
Thu Sep 10 17:13:56 2020,0.907192,1.519065
Thu Sep 10 17:13:56 2020,0.912611,1.525636
Thu Sep 10 17:13:56 2020,0.896400,1.521739
Thu Sep 10 17:13:56 2020,0.908623,1.513557
Thu Sep 10 17:13:56 2020,0.918401,1.526806
Thu Sep 10 17:13:56 2020,0.928962,1.512500
Thu Sep 10 17:13:56 2020,0.941493,1.509558
Thu Sep 10 17:13:56 2020,0.962972,1.506191
